id,content,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere,answers.content,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.activity,answers.atmosphere
1253,四大美人当中，传言与李白有染的美人是？,杨玉环,45,35,30,26,24,16,4,杨玉环。,45,35,30,26,24,16,4,,,,,,,,
1254,请问中国古代哪位诗人被称为“长安公子”？,杜牧,45,35,30,26,24,16,4,杜牧。,45,35,30,26,24,16,4,,,,,,,,
1255,诗句“玉盆纤手弄清泉，琼珠碎却圆”中的“玉盆”是指什么？,荷叶,45,35,30,26,24,16,4,荷叶。,45,35,30,26,24,16,4,,,,,,,,
1256,爱国诗人屈原被放逐之前，最后担任的官职是什么？,三闾大夫,45,35,30,26,24,16,4,三闾大夫。,45,35,30,26,24,16,4,,,,,,,,
1257,诗句“平阳歌舞新承宠，帘外春寒赐锦袍。”诗中的“新承宠”是指谁？,卫子夫,45,35,30,26,24,16,4,卫子夫。,45,35,30,26,24,16,4,,,,,,,,
1258,诗句“春来吾不先开口，那个虫儿敢作声。”请问这句诗是描写什么动物？,青蛙,45,35,30,26,24,16,4,青蛙。,45,35,30,26,24,16,4,,,,,,,,
1259,“满纸荒唐言，一把心酸泪。都云作者痴，谁解其中味。”是哪本书的开篇词？,红楼梦,45,35,30,26,24,16,4,红楼梦。,45,35,30,26,24,16,4,,,,,,,,
1260,明代王磐写的《朝天子咏喇叭》是在讽刺什么人？,宦官,45,35,30,26,24,16,4,宦官。,45,35,30,26,24,16,4,,,,,,,,
1261,诗句“前村深雪里，昨夜一枝开。”描写的哪种植物？,梅花,45,35,30,26,24,16,4,梅花。,45,35,30,26,24,16,4,,,,,,,,
1262,请问徐志摩为诗社取名“新月”是用了哪个诗人的诗集名称？,泰戈尔,45,35,30,26,24,16,4,泰戈尔。,45,35,30,26,24,16,4,,,,,,,,
1263,请问“书到用时方恨少”这句话是出自哪位诗人之手？,陆游,45,35,30,26,24,16,4,陆游。,45,35,30,26,24,16,4,,,,,,,,
1264,“天下英雄谁敌手，曹刘生子当如孙仲谋。”诗中的“孙仲谋”指的是谁？,孙权,45,35,30,26,24,16,4,孙权。,45,35,30,26,24,16,4,,,,,,,,
1265,武则天当皇帝后，有位诗人写了《讨武檄文》闻名天下，请问这篇文章是哪位诗人写的？,骆宾王,45,35,30,26,24,16,4,骆宾王。,45,35,30,26,24,16,4,,,,,,,,
1266,“心有灵犀一点通”是李商隐的诗句，请问诗中的“灵犀”指的是什么？,犀牛角,45,35,30,26,24,16,4,犀牛角。,45,35,30,26,24,16,4,,,,,,,,
1267,“少年不知愁滋味”这句诗是出自谁的笔下？,辛弃疾,45,35,30,26,24,16,4,辛弃疾。,45,35,30,26,24,16,4,,,,,,,,
1268,王昌龄的诗句“但使龙城飞将在，不教胡马度阴山。”中的“胡马”指的是哪个少数民族？,匈奴,45,35,30,26,24,16,4,匈奴。,45,35,30,26,24,16,4,,,,,,,,
1269,coco奶茶和coco香奈儿是不是同一家公司的？（请回答是或不是）,不是,45,35,30,26,24,16,4,不是。,45,35,30,26,24,16,4,,,,,,,,
1270,朱德的题词写道：“草堂留后世，诗对著千秋。”指的是哪位诗人？,杜甫,45,35,30,26,24,16,4,杜甫。,45,35,30,26,24,16,4,,,,,,,,
1271,成语“老骥伏枥”是出自于曹操的哪部作品？,龟虽寿,45,35,30,26,24,16,4,龟虽寿。,45,35,30,26,24,16,4,,,,,,,,
1272,“一枝轻带雨，泪湿贵妃妆。”描写的是哪种植物？,梨花,45,35,30,26,24,16,4,梨花。,45,35,30,26,24,16,4,,,,,,,,
1273,元稹的《闻乐天左降江州司马》中被贬谪的朋友是谁？,白居易,45,35,30,26,24,16,4,白居易。,45,35,30,26,24,16,4,,,,,,,,
1274,“倾国姿容别，多开富贵家。”描写的是哪种植物？,牡丹,45,35,30,26,24,16,4,牡丹。,45,35,30,26,24,16,4,,,,,,,,
1275,“自在飞花轻似梦，无边丝雨细如愁。”这句词描写的是哪位词人的愁？,秦观,45,35,30,26,24,16,4,秦观。,45,35,30,26,24,16,4,,,,,,,,
1276,诗作被誉为“诗史”的诗人是谁？,杜甫,45,35,30,26,24,16,4,杜甫。,45,35,30,26,24,16,4,,,,,,,,
1277,“东山再起”这个典故指的是哪位诗人？,谢安,45,35,30,26,24,16,4,谢安。,45,35,30,26,24,16,4,,,,,,,,
1278,在《红楼梦》的菊花诗中，《忆菊》、《画菊》是谁写的？,薛宝钗,45,35,30,26,24,16,4,薛宝钗。,45,35,30,26,24,16,4,,,,,,,,
1279,在《红楼梦》的菊花诗中，《簪菊》、《残菊》是谁写的？,贾探春,45,35,30,26,24,16,4,贾探春。,45,35,30,26,24,16,4,,,,,,,,
1280,“身后有馀忘缩手，眼前无路想回头。”请问这是《红楼梦》中哪座寺庙的对联？,智通寺,45,35,30,26,24,16,4,智通寺。,45,35,30,26,24,16,4,,,,,,,,
1281,“画图省识春风面，环佩空归月夜魂。”是赞美中国古代哪位美女？,王昭君,45,35,30,26,24,16,4,王昭君。,45,35,30,26,24,16,4,,,,,,,,
1282,“昭阳殿里第一人，同辇随君侍君侧。”是赞美中国古代哪位美女？,杨贵妃,45,35,30,26,24,16,4,杨贵妃。,45,35,30,26,24,16,4,,,,,,,,
1283,“我愿平东海，身沉心不改。大海无平期，我心无绝时。”描述的是哪个神话传说？,精卫填海,45,35,30,26,24,16,4,精卫填海。,45,35,30,26,24,16,4,,,,,,,,
1284,在《红楼梦》的菊花诗中，《对菊》、《供菊》、《菊影》是谁写的？,史湘云,45,35,30,26,24,16,4,史湘云。,45,35,30,26,24,16,4,,,,,,,,
1285,“一种相思，两处闲愁”这句词描写的是哪位词人的愁？,李清照,45,35,30,26,24,16,4,李清照。,45,35,30,26,24,16,4,,,,,,,,
1286,于谦的诗句“凿开混沌得乌金，藏蓄阳和意最深。”中的“乌金”是指什么？,煤,45,35,30,26,24,16,4,煤。,45,35,30,26,24,16,4,,,,,,,,
1287,诗句“翰林风月三千首”中的“翰林”是指唐代哪位诗人？,李白,45,35,30,26,24,16,4,李白。,45,35,30,26,24,16,4,,,,,,,,
1288,诗句“君王若问妾颜色，莫道不如宫里时。”中的“妾”是指谁？,王昭君,45,35,30,26,24,16,4,王昭君。,45,35,30,26,24,16,4,,,,,,,,
1289,汉代骠骑将军“匈奴未来，何以家为”的典故，请问这位骠骑将军是谁？,霍去病,45,35,30,26,24,16,4,霍去病。,45,35,30,26,24,16,4,,,,,,,,
1290,曾经让张籍大发感慨：“喝下他的诗啊，让我肝肠从此改换！”的诗人是谁？,杜甫,45,35,30,26,24,16,4,杜甫。,45,35,30,26,24,16,4,,,,,,,,
1291,陶渊明的《乞食》中写道：“感子漂母惠，愧我非韩才。”中的“韩”指的是谁？,韩愈,45,35,30,26,24,16,4,韩愈。,45,35,30,26,24,16,4,,,,,,,,
1292,“会当凌绝顶，一览众山小。”中的“绝顶”是指哪座山的高峰？,泰山,45,35,30,26,24,16,4,泰山。,45,35,30,26,24,16,4,,,,,,,,
1293,“谁料晓风残月后，而今重见柳屯田。”请问这是对哪位词人的夸奖之词？,纳兰性德,45,35,30,26,24,16,4,纳兰性德。,45,35,30,26,24,16,4,,,,,,,,
1294,王维写的《相思》是送给谁的？,李龟年,45,35,30,26,24,16,4,李龟年。,45,35,30,26,24,16,4,,,,,,,,
1295,“菡萏香连十顷陂，小姑贪戏采莲迟。”中的“菡萏”指的是什么？,荷花,45,35,30,26,24,16,4,荷花。,45,35,30,26,24,16,4,,,,,,,,
1296,“中州盛日，闺门多暇，记得偏重三五。”请问“三五”指的是哪个节日？,元宵节,45,35,30,26,24,16,4,元宵节。,45,35,30,26,24,16,4,,,,,,,,
1297,世称“昌黎”，与诗囚孟郊并称，倡导古文运动，他是谁？,韩愈,45,35,30,26,24,16,4,韩愈。,45,35,30,26,24,16,4,,,,,,,,
1298,诗句“不畏浮云遮望眼，只缘身在最高层”的作者是？,王安石,45,35,30,26,24,16,4,王安石。,45,35,30,26,24,16,4,,,,,,,,
1299,“大历十才子”之首，其诗风雄壮，以雄放豪迈著称，其代表作为塞下曲，请问他是谁？,卢纶,45,35,30,26,24,16,4,卢纶。,45,35,30,26,24,16,4,,,,,,,,
1300,王维的《九月九日忆山东兄弟》的“山东”是那座山的东边？,终南山,45,35,30,26,24,16,4,终南山。,45,35,30,26,24,16,4,,,,,,,,
1301,五个成语各取一字组成一句诗：“与众不同，本末倒置，落叶归根，出生入死，马首是瞻。”,本是同根生,45,35,30,26,24,16,4,本是同根生。,45,35,30,26,24,16,4,,,,,,,,
1302,诗句“长河落日圆”中的“长河”是指哪条河？,黄河,45,35,30,26,24,16,4,黄河。,45,35,30,26,24,16,4,,,,,,,,
1303,《诗经曹风蜉蝣》：“蜉蝣之羽，衣裳楚楚。心之懮矣，于我归处。”请问诗中引用了哪个成语？,衣冠楚楚,45,35,30,26,24,16,4,衣冠楚楚。,45,35,30,26,24,16,4,,,,,,,,
1304,“忍把浮名，换了浅斟低唱。”请问这是哪位词人的狂荡不羁？,柳永,45,35,30,26,24,16,4,柳永。,45,35,30,26,24,16,4,,,,,,,,
1305,“羯胡事主终无赖，词客哀时且未还。”请问诗中的“羯胡”指的是谁？,安禄山,45,35,30,26,24,16,4,安禄山。,45,35,30,26,24,16,4,,,,,,,,
1306,“骚人可煞无情思，何事当年不见收。”请问诗中的“骚人”指的是谁？,屈原,45,35,30,26,24,16,4,屈原。,45,35,30,26,24,16,4,,,,,,,,
1307,诗句：“态生两大靥之愁，娇袭一身之病。”请问诗中的“靥”字是什么意思？,酒窝,45,35,30,26,24,16,4,酒窝。,45,35,30,26,24,16,4,,,,,,,,
1308,杜牧的《山行》中写道：“霜叶红于二月花”是指哪种叶子？,枫叶,45,35,30,26,24,16,4,枫叶。,45,35,30,26,24,16,4,,,,,,,,
1309,唐代的诗词圈里有一位明星，请问被后辈诗人卢延让称为“诗星”的是谁？,孟浩然,45,35,30,26,24,16,4,孟浩然。,45,35,30,26,24,16,4,,,,,,,,
1310,中国古代哪位诗人有“长爪郎”的别称？,李贺,45,35,30,26,24,16,4,李贺。,45,35,30,26,24,16,4,,,,,,,,
1311,“长卿牢落悲空舍，曼倩诙谐取自容。”请问诗中的“曼倩”指的是谁？,东方朔,45,35,30,26,24,16,4,东方朔。,45,35,30,26,24,16,4,,,,,,,,
1312,诗句：“心病终须心药治，解铃还是系铃人。”请问出自哪部著作？,红楼梦,45,35,30,26,24,16,4,红楼梦。,45,35,30,26,24,16,4,,,,,,,,
1313,“上马击狂胡，下马草军书。”写的是谁？,陆游,45,35,30,26,24,16,4,陆游。,45,35,30,26,24,16,4,,,,,,,,
1314,“昨夜更阑酒醒，春愁过却病。”请问这是哪位词人的愁？,李煜,45,35,30,26,24,16,4,李煜。,45,35,30,26,24,16,4,,,,,,,,
1315,诗句“看朱成碧思纷纷，憔悴支离为忆君。”出自哪位历史人物？,武则天,45,35,30,26,24,16,4,武则天。,45,35,30,26,24,16,4,,,,,,,,
1316,李白有诗云：“天门一长啸，万里清风来。”请问这是李白游览哪座名山的感受？,泰山,45,35,30,26,24,16,4,泰山。,45,35,30,26,24,16,4,,,,,,,,
1317,唐代诗人韦夏卿是元稹的什么人？,岳父,45,35,30,26,24,16,4,岳父。,45,35,30,26,24,16,4,,,,,,,,
1318,“金龟换酒处，却忆泪沾中。”咏的是李白的哪位好友？,贺知章,45,35,30,26,24,16,4,贺知章。,45,35,30,26,24,16,4,,,,,,,,
1319,明朝哪位诗人有“六如居士”的称号？,唐伯虎,45,35,30,26,24,16,4,唐伯虎。,45,35,30,26,24,16,4,,,,,,,,
1320,《九歌》诗云：“援北斗兮酌桂浆，辛夷车兮结桂旗。”作者投江的地方是？,汨罗江,45,35,30,26,24,16,4,汨罗江。,45,35,30,26,24,16,4,,,,,,,,
1321,诗句“些小吾曹州县史，一枝一叶总关情。”是谁的诗句？,郑板桥,45,35,30,26,24,16,4,郑板桥。,45,35,30,26,24,16,4,,,,,,,,
1322,“无可奈何花落去，似曾相识燕归来。”作为晏殊的千古名句，请问它的词牌是什么？,浣溪沙,45,35,30,26,24,16,4,浣溪沙。,45,35,30,26,24,16,4,,,,,,,,
1323,《唐诗三百首》中收录哪位诗人的作品最多？,杜甫,45,35,30,26,24,16,4,杜甫。,45,35,30,26,24,16,4,,,,,,,,
1324,李清照的词：“人比黄花瘦。”中的“花”是什么花？,菊花,45,35,30,26,24,16,4,菊花。,45,35,30,26,24,16,4,,,,,,,,
1325,诗句“捐驱赴国难，视死忽如归。”出自谁的笔下？,曹植,45,35,30,26,24,16,4,曹植。,45,35,30,26,24,16,4,,,,,,,,
1326,诗句：“乱花渐欲迷人眼”说的是哪里的景色？,西湖,45,35,30,26,24,16,4,西湖。,45,35,30,26,24,16,4,,,,,,,,
1327,他是匈奴后裔，所作咏史诗十分为人称道，因事被贬，受尽当地官员的欺辱，请问他是谁？,刘禹锡,45,35,30,26,24,16,4,刘禹锡。,45,35,30,26,24,16,4,,,,,,,,
1328,宋朝哪位词人的外号叫“贺鬼头”？,贺铸,45,35,30,26,24,16,4,贺铸。,45,35,30,26,24,16,4,,,,,,,,
1329,元曲《汉宫秋》写的是哪位历史人物背井离乡的故事？,王昭君,45,35,30,26,24,16,4,王昭君。,45,35,30,26,24,16,4,,,,,,,,
1330,五个成语各取一字组成一句诗：“人心向背，曲意逢迎，对酒当歌，项庄舞剑，天下无双。”,曲项向天歌,45,35,30,26,24,16,4,曲项向天歌。,45,35,30,26,24,16,4,,,,,,,,
1331,唐代哪位诗人有“郑鹧鸪”的称号？,郑谷,45,35,30,26,24,16,4,郑谷。,45,35,30,26,24,16,4,,,,,,,,
1332,五个成语各取一字组成一句诗：“层出不穷，巧立名目，千山万水，呼之欲出，下里巴人。”,欲穷千里目,45,35,30,26,24,16,4,欲穷千里目。,45,35,30,26,24,16,4,,,,,,,,
1333,五个成语各取一字组成一句诗：“朝令夕改，曾几何时，青红皂白，洛阳纸贵，度日如年。”,几度夕阳红,45,35,30,26,24,16,4,几度夕阳红。,45,35,30,26,24,16,4,,,,,,,,
1334,《苦斋记》是谁的代表作？,刘基,45,35,30,26,24,16,4,刘基。,45,35,30,26,24,16,4,,,,,,,,
1335,诗句“一笑相倾国便亡，何劳荆棘始堪伤”。的作者是谁？,李商隐,45,35,30,26,24,16,4,李商隐。,45,35,30,26,24,16,4,,,,,,,,
1336,徐志摩和郁达夫什么关系？,同学,45,35,30,26,24,16,4,同学。,45,35,30,26,24,16,4,,,,,,,,
1337,毛润之的笔名是？,子任,45,35,30,26,24,16,4,子任。,45,35,30,26,24,16,4,,,,,,,,
1338,毛泽东《满江红》中写道：“一万年太久，只争朝夕。”所寄的人是？,郭沫若,45,35,30,26,24,16,4,郭沫若。,45,35,30,26,24,16,4,,,,,,,,
1339,“江娥啼竹素女愁，李凭中国弹箜篌。”此“江娥啼竹”典故啼竹亦啼人，两位女神所啼之人是？,舜,45,35,30,26,24,16,4,舜。,45,35,30,26,24,16,4,,,,,,,,
1340,“踏破贺兰山缺”的作者谁？,岳飞,45,35,30,26,24,16,4,岳飞。,45,35,30,26,24,16,4,,,,,,,,
1341,欧阳修有一首词叫《望江南》，又名“忆江南”、“梦江南”、“江南好”，请问这首词所咏的动物是？,蝴蝶,45,35,30,26,24,16,4,蝴蝶。,45,35,30,26,24,16,4,,,,,,,,
1342,“掷地刘郎玉斗”所指的是哪个历史事件？,鸿门宴,45,35,30,26,24,16,4,鸿门宴。,45,35,30,26,24,16,4,,,,,,,,
1343,曹雪芹在《红楼梦》中写道：“闲静似娇花照水，行行如弱柳扶风。”请问这句诗描写的是谁？,林黛玉,45,35,30,26,24,16,4,林黛玉。,45,35,30,26,24,16,4,,,,,,,,
1344,《黍离》这首作品是哪个朝代的民间歌谣？,周朝,45,35,30,26,24,16,4,周朝。,45,35,30,26,24,16,4,,,,,,,,
1345,“天子呼来不上船。”请问句中的“天子”是指哪位皇帝？,唐玄宗,45,35,30,26,24,16,4,唐玄宗。,45,35,30,26,24,16,4,,,,,,,,
1346,李商隐的《无题》中写道：“宓妃留枕魏王才”中的“魏王”是指谁？,曹植,45,35,30,26,24,16,4,曹植。,45,35,30,26,24,16,4,,,,,,,,
1347,五个关键词猜一个人物：“糖尿病，焦恩俊，口吃，私奔，犬子”,司马相如,45,35,30,26,24,16,4,司马相如。,45,35,30,26,24,16,4,,,,,,,,
1348,“花褪残红青杏小。燕子飞时，绿水人家练。”是出自哪位词人之手？,苏轼,45,35,30,26,24,16,4,苏轼。,45,35,30,26,24,16,4,,,,,,,,
1349,陆游的诗句：“天上苏陀供，悬知未易同。”描述的是什么美食？,面条,45,35,30,26,24,16,4,面条。,45,35,30,26,24,16,4,,,,,,,,
1350,五个关键词猜一个人物：“才子，舞弊，卖画，桃花，秋香”。,唐伯虎,45,35,30,26,24,16,4,唐伯虎。,45,35,30,26,24,16,4,,,,,,,,
1351,五个成语各取一字组成一句诗：“今夕何夕，燃眉之急，相见恨晚，天下太平，煎豆摘瓜。”,相煎何太急,45,35,30,26,24,16,4,相煎何太急。,45,35,30,26,24,16,4,,,,,,,,
1352,《诗经》又名《诗三百》，请回答对或错。,对,45,35,30,26,24,16,4,对。,45,35,30,26,24,16,4,,,,,,,,
1353,“并刀如水，吴盐胜雪，纤手破新橙“句中的纤手是指谁的手？,李师师,45,35,30,26,24,16,4,李师师。,45,35,30,26,24,16,4,,,,,,,,
1354,陈维崧的词：“丹凤城南路。看纷纷，崔卢门第，邹枚诗赋。”是作者题赠给谁的作品？,纳兰容若,45,35,30,26,24,16,4,纳兰容若。,45,35,30,26,24,16,4,,,,,,,,
1355,“昨夜裙带解，今朝蟢子飞“。请问诗中的“蟢子”指的是什么动物？,蜘蛛,45,35,30,26,24,16,4,蜘蛛。,45,35,30,26,24,16,4,,,,,,,,
1356,诗句“方同洛下书生咏，又见军前大将旗。”出自何人之手？,刘禹锡,45,35,30,26,24,16,4,刘禹锡。,45,35,30,26,24,16,4,,,,,,,,
1357,“若无水殿龙舟事，共禹论功不较多。”其中的“水殿龙舟”是指哪位皇帝奢靡的游幸生活？,隋炀帝,45,35,30,26,24,16,4,隋炀帝。,45,35,30,26,24,16,4,,,,,,,,
1358,“幻苍崖云树，名娃金屋，残霸宫城。”请问“名娃”是谁？,西施,45,35,30,26,24,16,4,西施。,45,35,30,26,24,16,4,,,,,,,,
1359,五个成语各取一字组成一句诗：“纸上谈兵，天长地久，不容置疑，雪上加霜，口是心非。”,疑是地上霜,45,35,30,26,24,16,4,疑是地上霜。,45,35,30,26,24,16,4,,,,,,,,
1360,诗句：“凭寄还乡梦，殷勤入故园。”出自何人之手？,柳宗元,45,35,30,26,24,16,4,柳宗元。,45,35,30,26,24,16,4,,,,,,,,
1361,诗句:“岛屿天风起，如闻鸭绿兵。”描写的是长城的哪个地方？,山海关,45,35,30,26,24,16,4,山海关。,45,35,30,26,24,16,4,,,,,,,,
1362,诗句:“筑人筑土一万里，杞梁贞妇啼呜呜。”描写的是哪位传说人物？,孟姜女,45,35,30,26,24,16,4,孟姜女。,45,35,30,26,24,16,4,,,,,,,,
1363,刘禹锡笔下的“石头城”是今天的哪个地方？,南京,45,35,30,26,24,16,4,南京。,45,35,30,26,24,16,4,,,,,,,,
1364,“生儿古有孙征虏，嫁女今无王右军。”请问诗中的“王右军”指的是谁？,王羲之,45,35,30,26,24,16,4,王羲之。,45,35,30,26,24,16,4,,,,,,,,
1365,秦观曾写过：“我独不愿万户侯，惟愿一识苏徐州。”听“苏徐州”是指谁？,苏轼,45,35,30,26,24,16,4,苏轼。,45,35,30,26,24,16,4,,,,,,,,
1366,王勃写的《滕王阁诗》中的“滕王”叫什么名字？,李元婴,45,35,30,26,24,16,4,李元婴。,45,35,30,26,24,16,4,,,,,,,,
1367,“曹七步”指的是哪位诗人？,曹植,45,35,30,26,24,16,4,曹植。,45,35,30,26,24,16,4,,,,,,,,
1368,“兰舟”一词在古诗词中是对哪种物质的雅称？,船,45,35,30,26,24,16,4,船。,45,35,30,26,24,16,4,,,,,,,,
1369,中国古代哪位才女有“称量天下士”的才能？,上官婉儿,45,35,30,26,24,16,4,上官婉儿。,45,35,30,26,24,16,4,,,,,,,,
1370,“鬼狐有性格，笑骂成文章。”这是老舍先生对哪位文学家的评价？,蒲松龄,45,35,30,26,24,16,4,蒲松龄。,45,35,30,26,24,16,4,,,,,,,,
1371,“何惜微躯尽，缠绵自有时。”描写的是什么动物？,蚕,45,35,30,26,24,16,4,蚕。,45,35,30,26,24,16,4,,,,,,,,
1372,唐代诗人王绩在《田家》中写道：“草生元亮径，花暗子云居。”请问“元亮”指的是谁？,陶渊明,45,35,30,26,24,16,4,陶渊明。,45,35,30,26,24,16,4,,,,,,,,
1373,苏轼的词：“雄姿英发，羽扇纶巾。”中的“羽扇纶巾”指的是谁？,周瑜,45,35,30,26,24,16,4,周瑜。,45,35,30,26,24,16,4,,,,,,,,
1374,乔吉有诗云：“三千丈清愁鬓发，五十年春梦繁华。”作者创作此曲时是什么节日？,清明节,45,35,30,26,24,16,4,清明节。,45,35,30,26,24,16,4,,,,,,,,
1375,《源氏物语》中，源氏与葵之上的儿子叫做？,夕雾,45,35,30,26,24,16,4,夕雾。,45,35,30,26,24,16,4,,,,,,,,
1376,“遥知兄弟登高处，遍插茱萸少一人。”中的“一人”是指谁？,王维,45,35,30,26,24,16,4,王维。,45,35,30,26,24,16,4,,,,,,,,
